id_client,default,default_string,balance,sex,education,marriage,age
5389,1,Default,50000,Male,High School,Single,24
5390,0,No Default,200000,Female,Graduate School,Single,35
5391,1,Default,200000,Male,Graduate School,Single,37
5392,0,No Default,120000,Female,High School,Married,38
5393,1,Default,90000,Male,University,Single,28
5394,0,No Default,30000,Female,Graduate School,Single,24
5395,0,No Default,70000,Male,Graduate School,Single,29
5396,0,No Default,490000,Female,University,Married,52
5397,0,No Default,50000,Male,High School,Married,39
5398,0,No Default,320000,Male,University,Married,55
5399,1,Default,50000,Female,Graduate School,Single,27
5400,1,Default,140000,Female,Graduate School,Single,25
5401,0,No Default,500000,Female,University,Single,49
5402,0,No Default,500000,Male,Graduate School,Married,58
5403,0,No Default,50000,Male,Graduate School,Single,34
5404,0,No Default,170000,Male,High School,Married,31
5405,1,Default,130000,Female,High School,Married,36
5406,0,No Default,150000,Female,High School,Single,27
5407,0,No Default,50000,Female,Graduate School,Single,25
5408,0,No Default,410000,Male,Graduate School,Married,48
5409,0,No Default,60000,Female,Unknown,Single,33
5410,0,No Default,150000,Male,High School,Married,45
5411,0,No Default,260000,Female,University,Married,43
5412,0,No Default,230000,Male,Graduate School,Married,40
5413,0,No Default,50000,Male,University,Other,49
5414,0,No Default,230000,Female,Graduate School,Single,23
5415,0,No Default,280000,Female,Graduate School,Married,44
5416,0,No Default,500000,Male,University,Single,67
5417,0,No Default,30000,Male,University,Married,38
5418,0,No Default,330000,Female,University,Married,31
5419,0,No Default,180000,Male,Graduate School,Married,50
5420,1,Default,30000,Male,University,Single,47
5421,0,No Default,200000,Male,Graduate School,Single,36
5422,0,No Default,80000,Female,High School,Married,41
5423,1,Default,80000,Male,University,Single,25
5424,0,No Default,100000,Female,Graduate School,Single,27
5425,0,No Default,300000,Male,Graduate School,Married,54
5426,1,Default,240000,Female,Graduate School,Married,58
5427,1,Default,50000,Female,University,Married,49
5428,0,No Default,50000,Female,High School,Married,50
5429,0,No Default,100000,Male,University,Married,42
5430,0,No Default,110000,Male,High School,Single,40
5431,0,No Default,180000,Female,University,Married,40
5432,0,No Default,140000,Female,University,Single,26
5433,0,No Default,80000,Male,University,Single,28
5434,0,No Default,90000,Female,Graduate School,Single,26
5435,1,Default,90000,Male,High School,Married,45
5436,0,No Default,240000,Female,University,Single,41
5437,0,No Default,150000,Male,Graduate School,Married,41
5438,0,No Default,240000,Female,Graduate School,Single,33
5439,0,No Default,80000,Male,High School,Single,34
5440,0,No Default,110000,Female,University,Married,42
5441,0,No Default,120000,Female,University,Single,39
5442,0,No Default,360000,Female,University,Married,42
5443,0,No Default,150000,Male,Unknown,Single,30
5444,0,No Default,80000,Male,Graduate School,Married,53
5445,1,Default,140000,Male,University,Married,47
5446,0,No Default,50000,Male,University,Married,40
5447,0,No Default,20000,Female,High School,Married,36
5448,0,No Default,240000,Female,Graduate School,Married,29
5449,0,No Default,50000,Male,Graduate School,Single,49
5450,0,No Default,380000,Male,Graduate School,Married,57
5451,0,No Default,30000,Male,University,Single,49
5452,0,No Default,50000,Female,University,Married,31
5453,1,Default,160000,Female,University,Married,36
5454,0,No Default,50000,Male,University,Other,53
5455,0,No Default,80000,Female,High School,Single,31
5456,1,Default,70000,Female,University,Single,28
5457,0,No Default,200000,Male,Graduate School,Single,29
5458,1,Default,100000,Female,High School,Married,28
5459,1,Default,180000,Male,University,Single,38
5460,0,No Default,360000,Male,High School,Married,53
5461,0,No Default,230000,Male,Graduate School,Single,39
5462,0,No Default,190000,Female,University,Married,48
5463,0,No Default,260000,Male,Graduate School,Single,32
5464,0,No Default,30000,Female,University,Single,25
5465,0,No Default,150000,Female,High School,Single,25
5466,0,No Default,80000,Female,University,Single,34
5467,1,Default,80000,Male,University,Married,37
5468,0,No Default,180000,Female,High School,Married,43
5469,0,No Default,350000,Female,Graduate School,Single,33
5470,0,No Default,200000,Female,High School,Married,30
5471,0,No Default,140000,Male,University,Single,27
5472,1,Default,20000,Male,Graduate School,Single,25
5473,1,Default,20000,Female,High School,Other,55
5474,0,No Default,220000,Male,Graduate School,Single,37
5475,1,Default,290000,Female,Graduate School,Single,36
5476,0,No Default,80000,Female,High School,Married,40
5477,0,No Default,16000,Female,University,Married,48
5478,0,No Default,100000,Female,University,Married,33
5479,0,No Default,390000,Female,University,Married,37
5480,0,No Default,550000,Female,Graduate School,Single,35
5481,0,No Default,80000,Female,University,Single,31
5482,0,No Default,150000,Female,University,Married,39
5483,0,No Default,20000,Female,University,Married,27
5484,0,No Default,20000,Female,University,Single,21
5485,0,No Default,100000,Female,High School,Single,29
5486,1,Default,30000,Male,High School,Single,28
5487,0,No Default,80000,Female,High School,Married,47
5488,1,Default,30000,Male,Graduate School,Single,33
5489,0,No Default,140000,Male,High School,Single,23
5490,0,No Default,200000,Male,University,Single,32
5491,0,No Default,290000,Male,Graduate School,Single,41
5492,0,No Default,50000,Male,University,Single,23
5493,0,No Default,260000,Female,Graduate School,Single,28
5494,0,No Default,60000,Male,University,Married,24
5495,0,No Default,280000,Male,Graduate School,Married,34
5496,0,No Default,100000,Female,Graduate School,Single,36
5497,0,No Default,290000,Female,High School,Married,48
5498,0,No Default,50000,Male,High School,Married,49
5499,0,No Default,150000,Male,Graduate School,Single,66
5500,0,No Default,390000,Female,Graduate School,Married,39
5501,0,No Default,180000,Female,University,Married,44
5502,1,Default,290000,Female,University,Married,55
5503,0,No Default,180000,Male,University,Single,34
5504,0,No Default,80000,Female,Graduate School,Single,31
5505,0,No Default,450000,Female,Graduate School,Married,42
5506,0,No Default,20000,Male,University,Single,37
5507,0,No Default,80000,Male,Graduate School,Single,25
5508,0,No Default,100000,Female,University,Single,36
5509,0,No Default,70000,Male,High School,Married,39
5510,0,No Default,330000,Male,High School,Married,49
5511,0,No Default,200000,Male,Graduate School,Single,30
5512,0,No Default,30000,Male,Graduate School,Single,36
5513,1,Default,200000,Female,High School,Married,69
5514,0,No Default,80000,Female,Graduate School,Single,27
5515,0,No Default,340000,Female,Graduate School,Single,40
5516,1,Default,20000,Female,University,Single,56
5517,0,No Default,130000,Female,Graduate School,Single,29
5518,0,No Default,400000,Male,Graduate School,Single,31
5519,0,No Default,200000,Female,University,Married,29
5520,0,No Default,80000,Female,University,Married,47
5521,0,No Default,50000,Male,High School,Married,39
5522,0,No Default,30000,Female,Graduate School,Single,25
5523,0,No Default,70000,Female,University,Single,22
5524,0,No Default,500000,Male,Graduate School,Single,33
5525,0,No Default,80000,Male,Graduate School,Single,27
5526,0,No Default,120000,Male,University,Married,40
5527,0,No Default,390000,Male,Graduate School,Married,33
5528,0,No Default,30000,Male,High School,Married,52
5529,0,No Default,70000,Female,Graduate School,Single,30
5530,0,No Default,140000,Male,High School,Single,39
5531,0,No Default,30000,Female,University,Married,27
5532,0,No Default,190000,Female,University,Single,25
5533,0,No Default,270000,Male,Graduate School,Single,33
5534,1,Default,290000,Male,Graduate School,Single,35
5535,1,Default,50000,Male,University,Single,29
5536,0,No Default,200000,Female,Graduate School,Married,41
5537,0,No Default,30000,Female,University,Single,24
5538,0,No Default,150000,Male,University,Married,29
5539,1,Default,30000,Female,High School,Single,48
5540,0,No Default,500000,Male,Graduate School,Married,34
5541,0,No Default,20000,Female,Graduate School,Single,23
5542,0,No Default,50000,Male,High School,Married,29
5543,0,No Default,280000,Male,University,Single,30
5544,0,No Default,80000,Male,High School,Single,24
5545,0,No Default,200000,Male,Graduate School,Single,27
5546,0,No Default,30000,Female,High School,Married,60
5547,0,No Default,30000,Female,University,Married,24
5548,0,No Default,380000,Female,University,Married,35
5549,0,No Default,260000,Female,University,Single,26
5550,0,No Default,50000,Male,University,Single,22
5551,0,No Default,90000,Male,High School,Married,53
5552,0,No Default,20000,Male,University,Married,40
5553,0,No Default,10000,Male,University,Single,27
5554,0,No Default,400000,Female,University,Married,44
5555,0,No Default,300000,Female,Graduate School,Single,32
5556,0,No Default,150000,Female,Unknown,Married,25
5557,0,No Default,50000,Female,University,Single,33
5558,1,Default,100000,Female,University,Single,25
5559,1,Default,150000,Female,University,Married,38
5560,0,No Default,110000,Male,University,Single,34
5561,0,No Default,100000,Female,University,Single,28
5562,1,Default,50000,Male,University,Married,33
5563,0,No Default,80000,Male,Graduate School,Single,29
5564,0,No Default,210000,Female,Graduate School,Single,25
5565,1,Default,140000,Female,High School,Married,60
5566,0,No Default,240000,Female,Graduate School,Married,43
5567,0,No Default,110000,Female,University,Single,36
5568,0,No Default,100000,Female,High School,Single,48
5569,0,No Default,50000,Male,University,Married,24
5570,0,No Default,90000,Female,University,Married,35
5571,0,No Default,150000,Male,Graduate School,Single,33
5572,1,Default,100000,Female,University,Married,30
5573,0,No Default,140000,Female,University,Married,62
5574,0,No Default,230000,Female,Graduate School,Single,33
5575,1,Default,20000,Female,University,Single,25
5576,0,No Default,230000,Female,High School,Single,38
5577,1,Default,150000,Male,University,Single,26
5578,0,No Default,20000,Male,University,Single,24
5579,0,No Default,120000,Female,High School,Married,35
5580,1,Default,30000,Female,High School,Married,58
5581,0,No Default,220000,Male,Graduate School,Married,42
5582,0,No Default,250000,Male,Graduate School,Married,41
5583,0,No Default,80000,Male,University,Married,34
5584,0,No Default,60000,Male,Graduate School,Single,22
5585,0,No Default,130000,Female,University,Married,37
5586,0,No Default,400000,Male,High School,Married,43
5587,0,No Default,150000,Female,University,Single,28
5588,1,Default,230000,Female,High School,Married,58
5589,0,No Default,70000,Female,High School,Single,24
5590,0,No Default,50000,Female,University,Married,39
5591,0,No Default,90000,Female,Graduate School,Married,38
5592,0,No Default,30000,Female,High School,Single,49
5593,0,No Default,30000,Male,University,Married,49
5594,0,No Default,250000,Female,Graduate School,Single,26
5595,0,No Default,30000,Female,University,Single,23
5596,0,No Default,150000,Female,University,Married,27
5597,0,No Default,400000,Female,Graduate School,Single,48
5598,1,Default,30000,Female,University,Married,52
5599,0,No Default,270000,Female,Graduate School,Single,50
5600,0,No Default,360000,Male,High School,Married,37
5601,1,Default,80000,Female,University,Married,23
5602,0,No Default,70000,Female,University,Single,33
5603,0,No Default,50000,Female,Graduate School,Single,29
5604,0,No Default,220000,Female,University,Single,38
5605,1,Default,70000,Male,University,Single,29
5606,0,No Default,340000,Female,Graduate School,Married,39
5607,0,No Default,20000,Female,High School,Married,43
5608,0,No Default,300000,Female,University,Single,32
5609,0,No Default,180000,Female,Graduate School,Single,29
5610,0,No Default,60000,Male,University,Single,33
5611,1,Default,160000,Female,University,Single,27
5612,0,No Default,50000,Male,University,Single,37
5613,0,No Default,100000,Female,Graduate School,Married,38
5614,0,No Default,60000,Female,High School,Married,48
5615,0,No Default,30000,Male,University,Single,23
5616,0,No Default,500000,Female,University,Single,33
5617,0,No Default,20000,Female,University,Married,35
5618,0,No Default,50000,Female,University,Single,23
5619,0,No Default,180000,Female,University,Married,35
5620,0,No Default,90000,Female,University,Single,23
5621,0,No Default,150000,Female,University,Married,33
5622,0,No Default,30000,Male,University,Married,44
5623,0,No Default,130000,Male,High School,Single,45
5624,0,No Default,80000,Female,High School,Married,39
5625,0,No Default,210000,Female,University,Married,33
5626,0,No Default,530000,Female,Graduate School,Single,39
5627,1,Default,360000,Male,University,Married,51
5628,0,No Default,140000,Female,University,Single,36
5629,0,No Default,20000,Female,University,Married,24
5630,0,No Default,200000,Female,Graduate School,Married,40
5631,1,Default,40000,Female,University,Single,25
5632,0,No Default,200000,Male,High School,Single,27
5633,0,No Default,90000,Male,Unknown,Single,34
5634,0,No Default,410000,Male,University,Married,45
5635,0,No Default,170000,Female,High School,Single,42
